time,vehicle_id,x,y,theta,v,a,delta,delay_active,outage,recv_ok,meas_available,xL_true,vL_true,xL_true_del,vL_true_del,obs_x,obs_v,xL_hat,vL_hat,applied_bias,applied_noise
0.0,0,101.0,1.5,0.0,10.004967141530113,0.04967141530112327,0.0,False,False,True,True,,,,,,,,,False,False
0.0,1,77.75,1.5,0.0,17.149999997478595,-3.5000000252140357,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,2,68.1,1.5,0.0,15.649999997461242,-3.5000000253875734,0.0,False,False,True,True,100.0,10.0,100.0,10.0,100.0,10.0,100.0900097307817,9.99189101524489,False,False
0.0,3,55.05,1.5,0.0,15.149999997615677,-3.5000000238432283,0.0,False,False,False,False,100.0,10.0,100.0,10.0,,,101.0,10.0,False,False
0.0,4,43.2,1.5,0.0,11.649999998449315,-3.50000001550685,0.0,False,False,False,False,100.0,10.0,100.0,10.0,,,101.0,10.0,False,False
0.1,0,102.00049671415302,1.5,0.0,10.003584498518402,-0.013826430117118467,0.0,False,False,True,True,,,,,,,,,False,False
0.1,1,79.46499999974786,1.5,0.0,16.799999994969017,-3.5000000250957917,0.0,False,False,False,False,101.0,10.004967141530113,101.0,10.004967141530113,,,101.0891988323062,9.99189101524489,False,False
0.1,2,69.66499999974612,1.5,0.0,15.299999994953009,-3.5000000250823335,0.0,False,False,True,True,101.0,10.004967141530113,101.0,10.004967141530113,101.0,10.004967141530113,101.04456904913359,9.996262263168099,False,False
0.1,3,56.56499999976157,1.5,0.0,14.79999999526438,-3.5000000235129547,0.0,False,False,True,True,101.0,10.004967141530113,101.0,10.004967141530113,101.0,10.004967141530113,101.08904508701946,9.988543233812324,False,False
0.1,4,44.36499999984493,1.5,0.0,11.299999997045674,-3.5000000140364076,0.0,False,False,True,True,101.0,10.004967141530113,101.0,10.004967141530113,101.0,10.004967141530113,101.08904508701946,9.988543233812324,False,False
0.2,0,103.00085516400486,1.5,0.0,9.998889754659052,-0.04694743859349521,0.0,False,False,True,True,,,,,,,,,False,False
0.2,1,81.14499999924476,1.5,0.0,16.449999992478887,-3.5000000249013095,0.0,False,False,False,False,102.00049671415302,10.003584498518402,102.00049671415302,10.003584498518402,,,102.08838793383069,9.99189101524489,False,False
0.2,2,71.19499999924142,1.5,0.0,14.949999992482171,-3.500000024708372,0.0,False,False,False,False,102.00049671415302,10.003584498518402,102.00049671415302,10.003584498518402,,,102.04419527545039,9.996262263168099,False,False
0.2,3,58.04499999928801,1.5,0.0,14.449999992957803,-3.5000000230657853,0.0,False,False,True,True,102.00049671415302,10.003584498518402,102.00049671415302,10.003584498518402,102.00049671415302,10.003584498518402,102.04421254873974,9.99376903048575,False,False
0.2,4,45.4949999995495,1.5,0.0,10.949999995848565,-3.5000000119711023,0.0,False,False,True,True,102.00049671415302,10.003584498518402,102.00049671415302,10.003584498518402,102.00049671415302,10.003584498518402,102.04421254873974,9.99376903048575,False,False
0.30000000000000004,0,104.00074413947077,1.5,0.0,10.004315355094912,0.05425600435859647,0.0,False,False,True,True,,,,,,,,,False,False
0.30000000000000004,1,82.78999999849265,1.5,0.0,16.099999990010183,-3.500000024687044,0.0,False,False,True,True,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,103.03969885847295,9.990255870450632,False,False
0.30000000000000004,2,72.68999999848964,1.5,0.0,14.59999999005146,-3.5000000243071177,0.0,False,False,True,True,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,103.02589702105183,9.995362711970664,False,False
0.30000000000000004,3,59.48999999858379,1.5,0.0,14.099999990699462,-3.500000022583404,0.0,False,False,True,True,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,103.0275335058428,9.99441685020442,False,False
0.30000000000000004,4,46.589999999134356,1.5,0.0,10.59999999490295,-3.500000009456141,0.0,False,False,False,False,103.00085516400486,9.998889754659052,103.00085516400486,9.998889754659052,,,103.0435894517883,9.99376903048575,False,False
0.4,0,105.00117567498026,1.5,0.0,9.9952351143397,-0.0908024075521211,0.0,False,False,True,True,,,,,,,,,False,False
0.4,1,84.39999999749367,1.5,0.0,15.749999987566019,-3.500000024441644,0.0,False,False,True,True,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,104.02412952505505,9.994076982015963,False,False
0.4,2,74.14999999749479,1.5,0.0,14.249999987664161,-3.5000000238729805,0.0,False,False,True,True,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,104.01723615580407,9.997431966163028,False,False
0.4,3,60.89999999765374,1.5,0.0,13.749999988493057,-3.5000000220640572,0.0,False,False,False,False,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,,,104.02697519086324,9.99441685020442,False,False
0.4,4,47.64999999862465,1.5,0.0,10.249999994274365,-3.5000000062858536,0.0,False,False,True,True,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,104.00074413947077,10.004315355094912,104.02571166418251,9.99611012125553,False,False
0.5,0,106.00069918641422,1.5,0.0,9.981112077326348,-0.14123037013352915,0.0,False,False,True,True,,,,,,,,,False,False
0.5,1,85.97499999625026,1.5,0.0,15.39999998514812,-3.500000024178991,0.0,False,False,True,True,105.00117567498026,9.9952351143397,105.00117567498026,9.9952351143397,105.00117567498026,9.9952351143397,105.0160466135176,9.993643811892388,False,False
0.5,2,75.5749999962612,1.5,0.0,13.899999985323399,-3.500000023407623,0.0,False,False,False,False,105.00117567498026,9.9952351143397,105.00117567498026,9.9952351143397,,,105.01697935242038,9.997431966163028,False,False
0.5,3,62.27499999650304,1.5,0.0,13.39999998634276,-3.5000000215029745,0.0,False,False,True,True,105.00117567498026,9.9952351143397,105.00117567498026,9.9952351143397,105.00117567498026,9.9952351143397,105.01700089405276,9.993564921396556,False,False
0.5,4,48.67499999805209,1.5,0.0,9.89999999402366,-3.5000000025070492,0.0,False,False,False,False,105.00117567498026,9.9952351143397,105.00117567498026,9.9952351143397,,,105.02532267630806,9.99611012125553,False,False
0.6000000000000001,0,106.99881039414686,1.5,0.0,9.97510569042716,-0.0600638689918805,0.0,False,False,True,True,,,,,,,,,False,False
0.6000000000000001,1,87.51499999476508,1.5,0.0,15.049999982758827,-3.5000000238929445,0.0,False,False,True,True,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,106.0104685240013,9.989432590257513,False,False
0.6000000000000001,2,76.96499999479354,1.5,0.0,13.549999983033073,-3.500000022903259,0.0,False,False,True,True,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,106.01014965110731,9.991038715048058,False,False
0.6000000000000001,3,63.61499999513732,1.5,0.0,13.049999984253725,-3.5000000208903423,0.0,False,False,False,False,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,,,106.01635738619241,9.993564921396556,False,False
0.6000000000000001,4,49.66499999745445,1.5,0.0,9.549999994263953,-3.499999997597057,0.0,False,False,True,True,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,106.00069918641422,9.981112077326348,106.01465363411307,9.9892390819881,False,False
0.7000000000000001,0,107.99632096318958,1.5,0.0,9.972188752929227,-0.02916937497932768,0.0,False,False,True,True,,,,,,,,,False,False
0.7000000000000001,1,89.01999999304095,1.5,0.0,14.699999980401854,-3.500000023569732,0.0,False,False,False,False,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,,,107.00941178302705,9.989432590257513,False,False
0.7000000000000001,2,78.31999999309686,1.5,0.0,13.199999980797829,-3.5000000223524377,0.0,False,False,True,True,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,107.0052983855402,9.985763514402048,False,False
0.7000000000000001,3,64.91999999356268,1.5,0.0,12.699999982231496,-3.500000020222299,0.0,False,False,True,True,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,107.00844511429531,9.98614057191127,False,False
0.7000000000000001,4,50.61999999688085,1.5,0.0,9.19999999517087,-3.499999990930817,0.0,False,False,True,True,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,106.99881039414686,9.97510569042716,107.00807851754948,9.98413245651194,False,False
0.8,0,108.99353983848249,1.5,0.0,9.974277388879274,0.020886359500475543,0.0,False,False,True,True,,,,,,,,,False,False
0.8,1,90.48999999108113,1.5,0.0,14.349999978080858,-3.500000023209964,0.0,False,False,True,True,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,108.00342798368366,9.983221054077088,False,False
0.8,2,79.63999999117664,1.5,0.0,12.849999978623126,-3.5000000217470304,0.0,False,False,False,False,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,,,108.0038747369804,9.985763514402048,False,False
0.8,3,66.18999999178584,1.5,0.0,12.349999980282869,-3.5000000194862775,0.0,False,False,True,True,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,108.00300238200806,9.98137735300542,False,False
0.8,4,51.53999999639794,1.5,0.0,8.8499999969847,-3.4999999818617034,0.0,False,False,True,True,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,107.99632096318958,9.972188752929227,108.00295518860798,9.980267289915322,False,False
0.9,0,109.99096757737041,1.5,0.0,9.954680687640476,-0.19596701238797756,0.0,False,False,True,True,,,,,,,,,False,False
0.9,1,91.92499998888923,1.5,0.0,13.999999975800462,-3.5000000228039516,0.0,False,False,True,True,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99885490496477,9.980247197104859,False,False
0.9,2,80.92499998903895,1.5,0.0,12.499999976514918,-3.500000021082075,0.0,False,False,True,True,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99878095847347,9.981523366092746,False,False
0.9,3,67.42499998981413,1.5,0.0,11.99999997841572,-3.500000018671479,0.0,False,False,True,True,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99859294469573,9.97905592395366,False,False
0.9,4,52.42499999609641,1.5,0.0,8.500000000097101,-3.499999968875993,0.0,False,False,True,True,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99353983848249,9.974277388879274,108.99860919325403,9.97834038178682,False,False
1.0,0,110.98643564613445,1.5,0.0,9.953524204816594,-0.011564828238824054,0.0,False,False,True,True,,,,,,,,,False,False
1.0,1,93.32499998646927,1.5,0.0,13.649999973563876,-3.5000000223658527,0.0,False,False,True,True,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99426645393399,9.972808684858519,False,False
1.0,2,82.17499998669044,1.5,0.0,12.149999974480096,-3.500000020348218,0.0,False,False,True,True,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99402117529446,9.973248308245275,False,False
1.0,3,68.6249999876557,1.5,0.0,11.649999976638863,-3.500000017768569,0.0,False,False,True,True,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99409353401116,9.972082092526811,False,False
1.0,4,53.27499999610612,1.5,0.0,8.150000005266962,-3.4999999483013817,0.0,False,False,True,True,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99096757737041,9.954680687640476,109.99413470383112,9.971675211024465,False,False
1.1,0,111.98178806661612,1.5,0.0,9.9505131678607,-0.03011036955892888,0.0,False,False,True,True,,,,,,,,,False,False
1.1,1,94.68999998382566,1.5,0.0,13.299999971378067,-3.5000000218580842,0.0,False,False,True,True,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,110.98946245286558,9.967330921804834,False,False
1.1,2,83.38999998413844,1.5,0.0,11.799999972526976,-3.500000019531194,0.0,False,False,True,True,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,110.98920966878504,9.967479950681511,False,False
1.1,3,69.78999998531958,1.5,0.0,11.299999974963358,-3.500000016755059,0.0,False,False,False,False,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,,,110.99130174326383,9.972082092526811,False,False
1.1,4,54.08999999663281,1.5,0.0,7.800000013799735,-3.4999999146722724,0.0,False,False,True,True,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,110.98643564613445,9.953524204816594,110.98937250801465,9.96660456922632,False,False
1.2000000000000002,0,112.9768393834022,1.5,0.0,9.94374394785764,-0.06769220003059588,0.0,False,False,True,True,,,,,,,,,False,False
